3.367000000000000000e+03,1.970000000000000000e+03,2.592474999999999909e+03,3.658108792463668806e+02,3.091987500000000182e+02,2.618156646383099542e+03,3.420576855272474126e-01,-8.805660526099559071e-01,1.397000000000000000e+03,0.000000000000000000e+00,7.331521285201904270e+00,-2.401975671531843022e+06,1.397000000000000000e+03,5.974910973645297219e+00,4.092796078145863248e+03,3.413270351509515166e+01,6.761538461538461320e+01,2.574387892627138197e+08,0.000000000000000000e+00,-2.660000000000000000e+02,-3.423000000000000000e+03,-2.628439024390243958e+03,5.158546329922180576e+02,3.524283164782867175e+02,2.678581286300095144e+03,2.051894468281199035e+00,8.310199608366184876e+00,3.157000000000000000e+03,0.000000000000000000e+00,1.066875010943951629e+01,-3.170249964492405765e+06,3.157000000000000000e+03,6.073720391736243229e+00,5.480788363617530194e+03,3.526994896651967792e+01,1.325250000000000057e+02,2.641276649132347703e+08,0.000000000000000000e+00
3.493000000000000000e+03,1.953000000000000000e+03,2.582449999999999818e+03,3.901992407732234369e+02,3.257949999999999591e+02,2.611762517917737568e+03,4.552158383294050426e-01,-6.405938067120908741e-01,1.540000000000000000e+03,0.000000000000000000e+00,8.076036377207540085e+00,-2.510918370179333724e+06,1.540000000000000000e+03,5.976632457805276744e+00,4.331529484145170500e+03,3.414809296299318220e+01,7.594871794871794179e+01,2.540899903279810548e+08,0.000000000000000000e+00,-2.114000000000000000e+03,-4.255000000000000000e+03,-2.719099999999999909e+03,4.225227686172663084e+02,3.320149999999999864e+02,2.751732236246833509e+03,-1.185254506513670369e+00,2.276789620121622448e+00,2.141000000000000000e+03,0.000000000000000000e+00,8.939582253640116605e+00,-2.818960483224741649e+06,2.141000000000000000e+03,6.011573013274787769e+00,4.916812479157739290e+03,3.443175934052257503e+01,9.482051282051281760e+01,2.787061670447987318e+08,0.000000000000000000e+00
3.375000000000000000e+03,2.099000000000000000e+03,2.581250000000000000e+03,3.530427559092524348e+02,2.944125000000000227e+02,2.605281318783059760e+03,4.580046163613714638e-01,-7.541112344930187561e-01,1.276000000000000000e+03,0.000000000000000000e+00,6.934229362839094968e+00,-2.335584920317481272e+06,1.276000000000000000e+03,5.973615170491276771e+00,3.951163803011449545e+03,3.412241959283994674e+01,7.158974358974359120e+01,2.558879346017721295e+08,0.000000000000000000e+00,-8.570000000000000000e+02,-3.591000000000000000e+03,-2.621048780487804834e+03,5.314078839120460316e+02,3.752694824509220552e+02,2.674376758944125868e+03,1.331927541022063899e+00,3.324762273173760718e+00,2.734000000000000000e+03,0.000000000000000000e+00,1.077366823059453971e+01,-3.197201498113981914e+06,2.734000000000000000e+03,6.059466287820102437e+00,5.524333456217730600e+03,3.515834096263035491e+01,1.625749999999999886e+02,2.627256728645134568e+08,0.000000000000000000e+00
3.399000000000000000e+03,2.014000000000000000e+03,2.589074999999999818e+03,3.826025605965020304e+02,3.213862499999999613e+02,2.617192021040871168e+03,4.283119352423155335e-01,-7.955246401152757940e-01,1.385000000000000000e+03,0.000000000000000000e+00,7.893413438667590043e+00,-2.486686401931808330e+06,1.385000000000000000e+03,5.978026409194126423e+00,4.277134577750139215e+03,3.415933759240317613e+01,6.479487179487179560e+01,2.556938828038141131e+08,0.000000000000000000e+00,-2.125000000000000000e+03,-4.168000000000000000e+03,-2.722425000000000182e+03,4.174568772639876215e+02,3.272175000000000296e+02,2.754245472901789071e+03,-1.034462349374625667e+00,1.593522978874435836e+00,2.043000000000000000e+03,0.000000000000000000e+00,8.787608700391697170e+00,-2.790541329014252406e+06,2.043000000000000000e+03,6.008118433219790333e+00,4.856100589523853159e+03,3.440340401011766147e+01,8.869230769230769340e+01,2.798530120644260645e+08,0.000000000000000000e+00
3.461000000000000000e+03,2.880000000000000000e+02,2.516829268292683082e+03,5.141319419930192680e+02,3.615407495538369744e+02,2.568805407093381746e+03,-1.629053937898757853e+00,6.429583539294405625e+00,3.173000000000000000e+03,0.000000000000000000e+00,1.076413126161346412e+01,-3.054254639240009245e+06,3.173000000000000000e+03,6.052532492514875351e+00,5.299475720802551223e+03,3.509808355300831550e+01,1.389499999999999886e+02,2.424647670846242309e+08,0.000000000000000000e+00,-1.483000000000000000e+03,-3.768000000000000000e+03,-2.686949999999999818e+03,4.207012568319709658e+02,3.342949999999999591e+02,2.719685616022557952e+03,-6.556479126193526241e-02,6.584860401077121672e-01,2.285000000000000000e+03,0.000000000000000000e+00,9.049083196528883377e+00,-2.804887220026295166e+06,2.285000000000000000e+03,6.015384880081684926e+00,4.907260365905284743e+03,3.446210909449665394e+01,8.253846153846153300e+01,2.717863897012151480e+08,0.000000000000000000e+00
3.398000000000000000e+03,2.025000000000000000e+03,2.595125000000000000e+03,3.763840583433363349e+02,3.168374999999999773e+02,2.622277392840047924e+03,4.552823017439335818e-01,-8.174161862116426924e-01,1.373000000000000000e+03,0.000000000000000000e+00,7.764317555603627241e+00,-2.468565508351735771e+06,1.373000000000000000e+03,5.980587877407944397e+00,4.241896619650341563e+03,3.417774835254123644e+01,7.058974358974359120e+01,2.570598620681989193e+08,0.000000000000000000e+00,-2.083000000000000000e+03,-3.983000000000000000e+03,-2.718574999999999818e+03,4.099660892988590035e+02,3.298112499999999727e+02,2.749313046017131910e+03,-8.485143386562301604e-01,6.301198994144345811e-01,1.900000000000000000e+03,0.000000000000000000e+00,8.588775945493431152e+00,-2.746741946204979438e+06,1.900000000000000000e+03,6.003728809088151763e+00,4.764738624032833286e+03,3.436871689602557467e+01,1.050256410256410220e+02,2.796461548446496725e+08,0.000000000000000000e+00
3.433000000000000000e+03,1.167000000000000000e+03,2.524878048780487916e+03,4.638698931929371270e+02,3.545151695419393150e+02,2.567135453968954607e+03,-5.905863821914467682e-01,1.055616305511018815e+00,2.266000000000000000e+03,0.000000000000000000e+00,9.837895422913025101e+00,-2.832029224301635753e+06,2.266000000000000000e+03,6.040816187081131439e+00,4.854576282362961138e+03,3.500192525393955378e+01,1.360000000000000000e+02,2.466306511187190115e+08,0.000000000000000000e+00,-1.884000000000000000e+03,-3.852000000000000000e+03,-2.701025000000000091e+03,4.038875764058607274e+02,3.279262499999999818e+02,2.731054965576489394e+03,-5.561362468339436926e-01,1.561444755370651194e-01,1.968000000000000000e+03,0.000000000000000000e+00,8.607222370587255256e+00,-2.728615798976958729e+06,1.968000000000000000e+03,6.008617162269178635e+00,4.741644378323968340e+03,3.440737840239287948e+01,7.856410256410256920e+01,2.758632575895088315e+08,0.000000000000000000e+00
3.434000000000000000e+03,1.984000000000000000e+03,2.595074999999999818e+03,3.728415472757831139e+02,3.143787499999999682e+02,2.621721776810041320e+03,3.727415894878257085e-01,-8.557261490843410812e-01,1.450000000000000000e+03,0.000000000000000000e+00,7.423193944720440918e+00,-2.420641265035790857e+06,1.450000000000000000e+03,5.971091983108789414e+00,4.126763167999439247e+03,3.410227231054167163e+01,7.779487179487179560e+01,2.579068287552432418e+08,0.000000000000000000e+00,-2.108000000000000000e+03,-3.397000000000000000e+03,-2.707125000000000000e+03,3.592170783453927356e+02,3.087812500000000000e+02,2.730853836257078001e+03,-2.977308951128687653e-01,-1.011781815039495713e+00,1.289000000000000000e+03,0.000000000000000000e+00,7.062287099001336443e+00,-2.475365979622961953e+06,1.289000000000000000e+03,5.987765856615567373e+00,4.184858669712846677e+03,3.423929729750754802e+01,7.905128205128205821e+01,2.807894649145292044e+08,0.000000000000000000e+00
3.446000000000000000e+03,5.450000000000000000e+02,2.521951219512195166e+03,5.054238960453242839e+02,3.673158834027364605e+02,2.572098611696815169e+03,-1.183860555541854653e+00,3.853832948337533537e+00,2.901000000000000000e+03,0.000000000000000000e+00,1.086144163891022529e+01,-3.081312250720881857e+06,2.901000000000000000e+03,6.080526605786298333e+00,5.363872693732860171e+03,3.532241067256061484e+01,1.443000000000000114e+02,2.424722117254269719e+08,0.000000000000000000e+00,-2.022000000000000000e+03,-4.100000000000000000e+03,-2.710300000000000182e+03,4.110010462273788789e+02,3.273650000000000091e+02,2.741285820559395688e+03,-9.432359641314581600e-01,1.333829030353733458e+00,2.078000000000000000e+03,0.000000000000000000e+00,8.718913186245998759e+00,-2.761936107003007084e+06,2.078000000000000000e+03,6.008998393773378410e+00,4.805033494991950647e+03,3.441036595822586008e+01,9.143589743589743080e+01,2.774975711120054126e+08,0.000000000000000000e+00
3.311000000000000000e+03,2.008000000000000000e+03,2.591050000000000182e+03,3.663831976223800666e+02,3.112050000000000409e+02,2.616825701111940816e+03,3.145196393155113568e-01,-9.438659056644276291e-01,1.303000000000000000e+03,0.000000000000000000e+00,7.214221421324892525e+00,-2.384997380017278250e+06,1.303000000000000000e+03,5.970187244008545946e+00,4.053018725541688127e+03,3.409402225179655233e+01,8.025641025641026260e+01,2.574841092104084492e+08,0.000000000000000000e+00,-1.570000000000000000e+02,-3.563000000000000000e+03,-2.626487804878048792e+03,5.321920670141020082e+02,3.572563950029744433e+02,2.679863165418311837e+03,2.114756021328709323e+00,8.939434063072686953e+00,3.406000000000000000e+03,0.000000000000000000e+00,1.088335783271508284e+01,-3.232502380546797998e+06,3.406000000000000000e+03,6.073692434731310819e+00,5.598939740439733214e+03,3.527150667767153180e+01,1.533750000000000000e+02,2.631002037829247117e+08,0.000000000000000000e+00
