4.014000000000000000e+03,2.464000000000000000e+03,3.123166666666666515e+03,4.672558483077314690e+02,4.095370370370370097e+02,3.157926227060340352e+03,4.139900571572033838e-01,-1.120395575628533535e+00,2.997742377703017436e+00,-1.195471931501156883e+06,1.550000000000000000e+03,3.825943309050894747e+00,4.682987930338661499e+03,1.278603324287639786e+01,9.600000000000000000e+01,1.575745890443024039e+08,-2.540000000000000000e+03,-5.003000000000000000e+03,-3.296500000000000000e+03,6.004501320768537198e+02,4.547777777777777715e+02,3.350739114152444927e+03,-1.185856816325717489e+00,1.334099088934986632e+00,3.662621919676607440e+00,-1.403495424526808085e+06,2.463000000000000000e+03,3.840170707910326886e+00,5.558628141666587908e+03,1.286027735963724439e+01,1.845882352941176521e+02,1.711958001826722622e+08
4.472000000000000000e+03,2.375000000000000000e+03,3.133888888888888687e+03,5.320337174871625621e+02,4.280000000000000000e+02,3.178729218484085322e+03,7.155354231570704160e-01,1.384963786734756397e-01,3.469965550742287075e+00,-1.285777227612970863e+06,2.097000000000000000e+03,3.839481862513273391e+00,5.100329891034567481e+03,1.285487111203322819e+01,1.542941176470588118e+02,1.558643850026193261e+08,-2.481000000000000000e+03,-4.044000000000000000e+03,-3.217833333333333485e+03,4.564102990852760513e+02,3.947037037037037521e+02,3.250040264707842198e+03,-2.774173121859295765e-01,-9.995663014887039566e-01,2.846210970638499038e+00,-1.211115403549697250e+06,1.563000000000000000e+03,3.827015841344433955e+00,4.706124935681270472e+03,1.279363801240113752e+01,1.175882352941176521e+02,1.679820990897589922e+08
3.961000000000000000e+03,2.013000000000000000e+03,3.060055555555555657e+03,5.070159401638639451e+02,4.162777777777777715e+02,3.101774518991776404e+03,3.827210700478294453e-02,-5.561053675479570302e-01,3.365185837572831407e+00,-1.233017472803482320e+06,1.948000000000000000e+03,3.833673454548742754e+00,4.887561365135964479e+03,1.282692427698877857e+01,1.681176470588235361e+02,1.492898369020302594e+08,-2.504000000000000000e+03,-3.924000000000000000e+03,-3.202882352941176578e+03,4.295536510150344611e+02,3.809342560553633348e+02,3.231558711501673315e+03,-8.363499527365561570e-02,-1.221661079631761515e+00,2.623703420379371209e+00,-1.119780467703959905e+06,1.420000000000000000e+03,3.711587303445378794e+00,4.632934983985712279e+03,1.187862380097767101e+01,1.328750000000000000e+02,1.560664324341613054e+08
3.855000000000000000e+03,4.630000000000000000e+02,2.935388888888888687e+03,7.384525215226839236e+02,4.865000000000000000e+02,3.026849856790976446e+03,-1.811299818717884369e+00,4.356510577632554337e+00,4.504382537941338249e+00,-1.445866080309364712e+06,3.392000000000000000e+03,3.848021067145597218e+00,5.876500886243614332e+03,1.289893300356407657e+01,4.023529411764706083e+02,1.303794983339779973e+08,-2.423000000000000000e+03,-4.176000000000000000e+03,-3.251277777777777828e+03,4.808835393263754554e+02,4.031975308641974607e+02,3.286648165938463535e+03,-1.211428069879020158e-01,-9.030324862507641548e-01,3.063587509300750966e+00,-1.260109654476412339e+06,1.753000000000000000e+03,3.836047780615332137e+00,4.929155453035793471e+03,1.283833939662427071e+01,1.657058823529411882e+02,1.701404375198074877e+08
4.700000000000000000e+03,2.453000000000000000e+03,3.158000000000000000e+03,5.564638353028883557e+02,4.313333333333333144e+02,3.206651836417542654e+03,1.083728153453660692e+00,9.757096257910733428e-01,3.530033025940967129e+00,-1.311272361855568597e+06,2.247000000000000000e+03,3.832704728970712793e+00,5.196009433839273697e+03,1.282295302408760307e+01,2.197647058823529278e+02,1.580885739634532630e+08,-2.280000000000000000e+03,-4.549000000000000000e+03,-3.246444444444444343e+03,5.545036040582425585e+02,4.430493827160493652e+02,3.293459545489784432e+03,-4.677130140113180956e-01,-1.826077802571277608e-01,3.476437307718075687e+00,-1.338540367686379002e+06,2.269000000000000000e+03,3.837813927422308868e+00,5.289701887665059985e+03,1.284736585526714059e+01,1.845294117647058840e+02,1.672628179396326542e+08
3.970000000000000000e+03,2.366000000000000000e+03,3.082388888888888687e+03,4.724518951278283225e+02,4.101666666666666856e+02,3.118386129964593692e+03,2.906210658741651964e-01,-1.021732245491246083e+00,3.081789603010591350e+00,-1.192351646660562139e+06,1.604000000000000000e+03,3.826895537092165345e+00,4.687481204472232093e+03,1.279127724354319717e+01,2.543529411764705799e+02,1.530654969577195346e+08,-1.904000000000000000e+03,-3.965000000000000000e+03,-3.167000000000000000e+03,5.196038020560580435e+02,4.336666666666666856e+02,3.209342161738307368e+03,4.624849022495076123e-01,-1.952933668276695123e-01,3.377356785532075190e+00,-1.281689420163978823e+06,2.061000000000000000e+03,3.839588816433983531e+00,5.069323966112131529e+03,1.285417454140980809e+01,2.166470588235294201e+02,1.596997425266011953e+08
3.917000000000000000e+03,2.344000000000000000e+03,3.100764705882353155e+03,4.540981403917730859e+02,3.806920415224913654e+02,3.133839000707110245e+03,2.062529067348883582e-01,-9.665055629011320981e-01,2.864019212057518526e+00,-1.119167418749236036e+06,1.573000000000000000e+03,3.712622849880073073e+00,4.676470873780590409e+03,1.188462567169031203e+01,2.347500000000000000e+02,1.450867171666817665e+08,-7.390000000000000000e+02,-4.182000000000000000e+03,-3.073555555555555657e+03,7.215910832029624089e+02,5.027160493827159371e+02,3.157124869948042488e+03,1.597699776538892724e+00,3.584109502721300800e+00,4.301308402445235046e+00,-1.459914253492679680e+06,3.443000000000000000e+03,3.836766834473529730e+00,5.887170806101747985e+03,1.284154020060084100e+01,5.344705882352941444e+02,1.447550938997833133e+08
4.146000000000000000e+03,2.353000000000000000e+03,3.122777777777777828e+03,4.820188511246278722e+02,3.991975308641974607e+02,3.159759994401825224e+03,3.681680473668995646e-01,-6.560685294142141188e-01,3.164233951077303431e+00,-1.223487597029810771e+06,1.793000000000000000e+03,3.833556095492915983e+00,4.815991553531911450e+03,1.282635977828033624e+01,2.211176470588235361e+02,1.565197233563092947e+08,-2.435000000000000000e+03,-4.909000000000000000e+03,-3.304388888888888687e+03,6.237488934649627481e+02,4.766975308641974607e+02,3.362744208397527018e+03,-8.640342740017102896e-01,4.541007422819993700e-01,3.709820949381868793e+00,-1.419188436942416010e+06,2.474000000000000000e+03,3.831357462544605408e+00,5.621643372642573013e+03,1.281570017260668948e+01,3.380588235294117680e+02,1.719420007908238173e+08
4.441000000000000000e+03,2.395000000000000000e+03,3.126055555555555657e+03,5.124603477584303164e+02,4.116172839506173204e+02,3.167781391517483371e+03,7.139425882026118053e-01,2.403129134182466764e-01,3.354142745234530043e+00,-1.259795893708896125e+06,2.046000000000000000e+03,3.836284075483655798e+00,4.983211358426156039e+03,1.283975250773323218e+01,2.547058823529411882e+02,1.557947055572525561e+08,-2.392000000000000000e+03,-4.178000000000000000e+03,-3.228666666666666515e+03,4.892270547620104253e+02,4.212222222222222285e+02,3.265521636056872921e+03,-2.049133691488530529e-01,-9.904175355277820003e-01,3.033008760191016950e+00,-1.246849845603084192e+06,1.786000000000000000e+03,3.825260594881081389e+00,4.869790960331662063e+03,1.278412981515375257e+01,3.217647058823529278e+02,1.682305040026720166e+08
3.956000000000000000e+03,1.875000000000000000e+03,3.021888888888888687e+03,5.440630977386608720e+02,4.374567901234568126e+02,3.070475062773041373e+03,-1.075486213697370019e-01,-5.991770431359735305e-01,3.513962521594776955e+00,-1.246655721457831096e+06,2.081000000000000000e+03,3.820335538495955419e+00,4.957494385894371590e+03,1.276156095193840834e+01,2.822941176470588402e+02,1.451239574138258100e+08,-2.440000000000000000e+03,-3.883000000000000000e+03,-3.199000000000000000e+03,4.483356148349267301e+02,3.888235294117646959e+02,3.230264048577052563e+03,-3.680609413599668020e-03,-1.222070183498217277e+00,2.734829148235022434e+00,-1.136262361116295215e+06,1.443000000000000000e+03,3.711127305358959738e+00,4.716512432875334525e+03,1.187629193673922678e+01,2.708125000000000000e+02,1.551428094705323577e+08
